bp_num_ips,bp_num_tm,code_upw,upw,bp_nm,type_etablissement,postal_cd
5886.0,5483,32,UPW EL BAYADH,CHELLALA DJEBRI AHMED,ETAB  ,32058
5887.0,5484,33,UPW ILLIZI,ILLIZI-OUANKERBI-MED,ETAB  ,33034
5888.0,5485,33,UPW ILLIZI,ILLIZI -KHELALI-AKHENA,ETAB  ,33035
5889.0,5487,47,UPW GHARDAIA,OUED NECHOU,ETAB  ,47051
5890.0,5488,11,UPW TAMANRASSET,TAHAGGART,ETAB  ,11045
5891.0,5489,40,UPW KHENCHELA,KHENCHELA EPI-2,ETAB  ,40057
5892.0,5490,26,UPW MEDEA,CHELLALET EL ADHAOURA BOUCHERIT SAID,ETAB  ,26100
5893.0,5491,32,UPW EL BAYADH,AIN DJEDIDA CHAHID KRIM YAHIA,ETAB  ,32057
5895.0,5493,24,UPW GUELMA,RAS-LAYOUNE,ETAB  ,24059
5896.0,5494,42,UPW TIPAZA,DAMOUS-OUMLKHEIR-RAHOU,ETAB  ,42075
5897.0,5495,30,UPW OUARGLA,ROUISSAT-HAI-ESSALAM,ETAB  ,30073
5898.0,5496,6,UPW BEJAIA,RESIDENCE-UNIVERSITAIRE-AMIZOUR 01,ETAB  ,6151
5902.0,5500,15,UPW TIZI OUZOU,TIZI OUZOU POLE D EXCELLENCE 01,ETAB  ,15172
5903.0,5501,14,UPW TIARET,DAHLEB MOSTAPHA,ETAB  ,14092
5904.0,5502,14,UPW TIARET,DERRAR BENAOUDA,ETAB  ,14093
5905.0,5503,14,UPW TIARET,RAHOUIA LAZREG BELMEKKI,ETAB  ,14094
5906.0,5506,17,UPW DJELFA,AIN FEKKA KARNOUT MESSAOUD,ETAB  ,17093
5907.0,5507,31,UPW ORAN,ARZEW AHMED ZABANA,ETAB  ,31139
5908.0,5508,31,UPW ORAN,UNIVERSITE ORAN 2 MOHMMED BENAHMED,ETAB  ,31137
5909.0,5509,13,UPW TLEMCEN,AIN  FETAH -SIDI-ALI-BENZEMRA,ETAB  ,13136
5910.0,5510,26,UPW MEDEA,Ouled Maaref Dris Mohamed,ETAB  ,26101
5911.0,5511,31,UPW ORAN,ORAN USTO OUANANE MOHAMMED,ETAB  ,31138
5912.0,5512,31,UPW ORAN,OUED TLILET 3000 LGTS,ETAB  ,31120
5913.0,5513,4,UPW OUM EL BOUAGHI,HENCHIR TOUMGHANI CHEBOUKI SALAH,ETAB  ,4076
5738.0,5514,58,UPW EL-MENIAA,HASSI GHANEM,ETAB  ,58038
5862.0,5515,58,UPW EL-MENIAA,EPI-EL-MENIAA,ETAB  ,58039
5914.0,5516,58,UPW EL-MENIAA,EL-MENIAA-LEMADHI,ETAB  ,58040
5915.0,5517,30,UPW OUARGLA,AIN BEIDA POLE URBAIN 2OOO LOGEMENTS,ETAB  ,30074
5916.0,5518,24,UPW GUELMA,BADJI-MOKHTAR,ETAB  ,24060
5917.0,5519,11,UPW TAMANRASSET,TAMANRASSET EPI 2,ETAB  ,11043
5918.0,5520,11,UPW TAMANRASSET,TAMANRASSET EPI 3,ETAB  ,11044
5919.0,5521,11,UPW TAMANRASSET,TAMANRASSET Aderiane,ETAB  ,11046
4995.0,2604,16,UPW ALGER CENTRE,ALGER-ASSELAH-HOCINE,ETAB  ,16172
5006.0,2605,16,UPW ALGER CENTRE,ALGER-LA-CONCORDE,ETAB  ,16173
4998.0,2606,16,UPW ALGER CENTRE,ALGER-BEN-M BAREK-ABDELKADER,ETAB  ,16182
4989.0,2607,16,UPW ALGER CENTRE,ALGER E.P.R.S,ETAB  ,16197
498.0,2618,77,UPW ALGER OUEST,CHERAGA-RP,ETAB  ,16014
62.0,2619,77,UPW ALGER OUEST,AIN-BENIAN,ETAB  ,16018
497.0,2620,77,UPW ALGER OUEST,BEN-AKNOUN-RP,ETAB  ,16028
112.0,2621,77,UPW ALGER OUEST,BOUZAREAH,ETAB  ,16032
111.0,2622,77,UPW ALGER OUEST,ALGER-ROSTOMIA,ETAB  ,16040
1604.0,2623,77,UPW ALGER OUEST,BEN-AKNOUN-C. MALKI,ETAB  ,16043
110.0,2624,77,UPW ALGER OUEST,BENI-MESSOUS,ETAB  ,16044
792.0,2625,77,UPW ALGER OUEST,BIRTOUTA,ETAB  ,16045
142.0,2626,77,UPW ALGER OUEST,DELY-IBRAHIM,ETAB  ,16047
490.0,2627,77,UPW ALGER OUEST,DOUERA,ETAB  ,16049
153.0,2628,77,UPW ALGER OUEST,DRARIA,ETAB  ,16050
67.0,2629,77,UPW ALGER OUEST,STAOUELI,ETAB  ,16062
150.0,2630,77,UPW ALGER OUEST,ZERALDA,ETAB  ,16063
118.0,2631,77,UPW ALGER OUEST,ALGER-COUR-SUPREME,ETAB  ,16073
5029.0,2632,77,UPW ALGER OUEST,ALGER-ZIANI (police),ETAB  ,16080
489.0,2633,77,UPW ALGER OUEST,BABA-HASSEN,ETAB  ,16081
145.0,2634,77,UPW ALGER OUEST,BOUCHAOUI,ETAB  ,16084
5037.0,2635,77,UPW ALGER OUEST,CHERAGA-BANLIEUE,ETAB  ,16086
1601.0,2636,77,UPW ALGER OUEST,EL-HAMMADIA,ETAB  ,16089
158.0,2637,77,UPW ALGER OUEST,KHERAICIA,ETAB  ,16091
143.0,2638,77,UPW ALGER OUEST,MAHELMA,ETAB  ,16093
144.0,2639,77,UPW ALGER OUEST,OULED-FAYET,ETAB  ,16094
154.0,2640,77,UPW ALGER OUEST,SAOULA,ETAB  ,16095
68.0,2641,77,UPW ALGER OUEST,SIDI-FREDJ,ETAB  ,16096
148.0,2642,77,UPW ALGER OUEST,SOUIDANIA,ETAB  ,16097
69.0,2643,77,UPW ALGER OUEST,STAOUELI-CLUB DES PINS,ETAB  ,16098
160.0,2644,77,UPW ALGER OUEST,TESSALA-EL-MERDJA,ETAB  ,16099
5028.0,2645,77,UPW ALGER OUEST,AIN-BENIAN-18 FEVRIER,ETAB  ,16101
157.0,2646,77,UPW ALGER OUEST,EL-ACHOUR,ETAB  ,16104
159.0,2647,77,UPW ALGER OUEST,OUED-ROMANE,ETAB  ,16106
147.0,2648,77,UPW ALGER OUEST,OULED-SIDI-LAKEHEL,ETAB  ,16107
5062.0,2649,77,UPW ALGER OUEST,SIDI-YOUCEF,ETAB  ,16109
151.0,2650,77,UPW ALGER OUEST,ZERALDA-BD-SOUIDANI,ETAB  ,16110
5031.0,2651,77,UPW ALGER OUEST,BABA-ALI,ETAB  ,16111
5042.0,2652,77,UPW ALGER OUEST,EL-AMARA,ETAB  ,16113
5043.0,2653,77,UPW ALGER OUEST,EL-BRIDJA,ETAB  ,16114
1598.0,2654,77,UPW ALGER OUEST,MAZAFRAN-BOUZEGZA,ETAB  ,16117
910.0,2655,77,UPW ALGER OUEST,OULED-CHEBEL,ETAB  ,16118
1603.0,2656,77,UPW ALGER OUEST,OULED-MENDHIL,ETAB  ,16119
5027.0,2657,77,UPW ALGER OUEST,AIN BENIAN 11 DEC,ETAB  ,16120
5053.0,2658,77,UPW ALGER OUEST,RAHMANIA,ETAB  ,16121
1605.0,2659,77,UPW ALGER OUEST,RAMDANIA,ETAB  ,16122
1602.0,2660,77,UPW ALGER OUEST,SIDI-BOUKHRIS,ETAB  ,16124
1599.0,2661,77,UPW ALGER OUEST,SIDI-HASSEN,ETAB  ,16125
5067.0,2662,77,UPW ALGER OUEST,ZAATRIA,ETAB  ,16126
5047.0,2663,77,UPW ALGER OUEST,KATIBA EL DJELLOULIA,ETAB  ,16128
5063.0,2664,77,UPW ALGER OUEST,SOUIDANIA HAI BRAHIMI,ETAB  ,16133
5046.0,2665,77,UPW ALGER OUEST,HAI NAAMANE LAMRI,ETAB  ,16134
5059.0,2666,77,UPW ALGER OUEST,SIDI YOUCEF KOUIDRI 389 LOGTS,ETAB  ,16137
5030.0,2667,77,UPW ALGER OUEST,BABA ALI ZOUINA,ETAB  ,16146
5055.0,2668,77,UPW ALGER OUEST,SEBALA,ETAB  ,16148
5064.0,2669,77,UPW ALGER OUEST,SOUIDANIA-HAI-DJAADI,ETAB  ,16149
5058.0,2670,77,UPW ALGER OUEST,SIDI MENIF,ETAB  ,16160
5065.0,2671,77,UPW ALGER OUEST,STAOUELI-BOUREGAA,ETAB  ,16171
5049.0,2672,77,UPW ALGER OUEST,OULED-FAYET-AADL-1 530 LOGTS,ETAB  ,16175
5038.0,2673,77,UPW ALGER OUEST,CHERAGA-C.G.N,ETAB  ,16176
5035.0,2674,77,UPW ALGER OUEST,CERCLE MILITAIRE-BENI-MESSOUS,ETAB  ,16177
5039.0,2675,77,UPW ALGER OUEST,CHERAGA-NORD,ETAB  ,16178
5051.0,2676,77,UPW ALGER OUEST,OULED-FAYET-UNIVERSITE,ETAB  ,16179
5054.0,2677,77,UPW ALGER OUEST,RESIDENCE-UNIVERSITAIRE-TALEB-ABDERRAHMANE 1,ETAB  ,16180
5056.0,2678,77,UPW ALGER OUEST,SEBALA-AADL-1 839 LOGTS,ETAB  ,16181
5068.0,2679,77,UPW ALGER OUEST,ZERALDA-SIDI-MENIF,ETAB  ,16184
5050.0,2680,77,UPW ALGER OUEST,OULED-FAYET-PLATEAU,ETAB  ,16185
5041.0,2681,77,UPW ALGER OUEST,DRARIA-2,ETAB  ,16186
5032.0,2682,77,UPW ALGER OUEST,BABA-ALI-1 299 LOGEMENTS,ETAB  ,16190
5045.0,2683,77,UPW ALGER OUEST,FACULTE DES SCIENCES POLITIQUES,ETAB  ,16191
5033.0,2684,77,UPW ALGER OUEST,BABA-HASSEN-20 AOUT 1956,ETAB  ,16192
5044.0,2685,77,UPW ALGER OUEST,FACULTE DES SCIENCES ECONOMIQUES UNV D ALGER 03,ETAB  ,16193
122.0,2688,76,UPW ALGER EST,EL-HARRACH,ETAB  ,16004
120.0,2689,76,UPW ALGER EST,HUSSEIN-DEY-RP,ETAB  ,16005
70.0,2690,76,UPW ALGER EST,KOUBA,ETAB  ,16006
133.0,2691,76,UPW ALGER EST,ROUIBA-RP,ETAB  ,16017
136.0,2692,76,UPW ALGER EST,AIN-TAYA,ETAB  ,16019
619.0,2693,76,UPW ALGER EST,BAB-EZZOUAR,ETAB  ,16024
131.0,2694,76,UPW ALGER EST,BAB-EZZOUAR-EL-ALIA,ETAB  ,16025
121.0,2695,76,UPW ALGER EST,BACHEDJARAH,ETAB  ,16026
74.0,2696,76,UPW ALGER EST,BARAKI,ETAB  ,16027
492.0,2697,76,UPW ALGER EST,BORDJ-EL-KIFFAN,ETAB  ,16031
134.0,2698,76,UPW ALGER EST,DAR-EL-BEIDA,ETAB  ,16033
135.0,2699,76,UPW ALGER EST,REGHAIA,ETAB  ,16036
130.0,2700,76,UPW ALGER EST,BAB-EZZOUAR-5 JUILLET,ETAB  ,16042
137.0,2701,76,UPW ALGER EST,BORDJ-EL-BAHRI,ETAB  ,16046
73.0,2702,76,UPW ALGER EST,DJASR-KASENTINA,ETAB  ,16048
128.0,2703,76,UPW ALGER EST,EL-HARRACH-H-BADI,ETAB  ,16051
75.0,2704,76,UPW ALGER EST,HAI-EL-BADR,ETAB  ,16053
127.0,2705,76,UPW ALGER EST,HAI-EL-FIDA,ETAB  ,16054
71.0,2706,76,UPW ALGER EST,KOUBA-EL-ANNASSER,ETAB  ,16055
72.0,2707,76,UPW ALGER EST,KOUBA-GARIDI,ETAB  ,16056
123.0,2708,76,UPW ALGER EST,LES EUCALYPTUS,ETAB  ,16057
132.0,2709,76,UPW ALGER EST,MOHAMMADIA,ETAB  ,16058
124.0,2710,76,UPW ALGER EST,OUED-SMAR,ETAB  ,16059
77.0,2711,76,UPW ALGER EST,SIDI-MOUSSA,ETAB  ,16061
78.0,2712,76,UPW ALGER EST,AIN-NAADJA-HB,ETAB  ,16064
76.0,2713,76,UPW ALGER EST,AIN-NADJA,ETAB  ,16065
125.0,2714,76,UPW ALGER EST,ALGER-AHCENE-DJANKI,ETAB  ,16069
4944.0,2715,76,UPW ALGER EST,BAB EZZOUAR USTHB,ETAB  ,16079
82.0,2716,76,UPW ALGER EST,BARAKI-SI-LAKHDAR,ETAB  ,16083
138.0,2717,76,UPW ALGER EST,DERGANA,ETAB  ,16087
126.0,2718,76,UPW ALGER EST,DIAR-EL-DJEMAA,ETAB  ,16088
129.0,2719,76,UPW ALGER EST,HAI-EL-DJAMIL,ETAB  ,16090
2592.0,2859,49,UPW TIMIMOUN,TIMIMOUN-ZAOUIET-EL-MA,ETAB  ,1052
2593.0,2860,49,UPW TIMIMOUN,BADRIANE,ETAB  ,1053
2594.0,2861,49,UPW TIMIMOUN,FATIS,ETAB  ,1054
2595.0,2862,49,UPW TIMIMOUN,TAOURIST,ETAB  ,1055
2596.0,2863,1,UPW ADRAR,BERRICHE,ETAB  ,1056
2597.0,2864,1,UPW ADRAR,BOUDA-LEGHMARA,ETAB  ,1057
2598.0,2865,49,UPW TIMIMOUN,TAGHOUZI,ETAB  ,1058
2599.0,2866,49,UPW TIMIMOUN,OULED-RACHED,ETAB  ,1059
2600.0,2867,49,UPW TIMIMOUN,TIMIMOUN-HAY-BELBEY,ETAB  ,1060
4908.0,2868,49,UPW TIMIMOUN,TINERKOUK,ETAB  ,1061
2601.0,2869,1,UPW ADRAR,ADRAR-CITE-ZERRARI-MED,ETAB  ,1062
2602.0,2870,1,UPW ADRAR,ADRAR-UNIVERSITE,ETAB  ,1063
2603.0,2871,1,UPW ADRAR,ADRAR-CITE-UNIVERSITAIRE,ETAB  ,1064
2604.0,2872,1,UPW ADRAR,ADRAR-GARE-ROUTIERE,ETAB  ,1065
2605.0,2873,49,UPW TIMIMOUN,TIMIMOUN-GARE-ROUTIERE,ETAB  ,1066
441.0,2874,2,UPW CHLEF,CHLEF-RP,ETAB  ,2000
1309.0,2875,2,UPW CHLEF,OUED-FODDA-MOUSSALAHA,ETAB  ,2001
446.0,2876,2,UPW CHLEF,BOUKADIR,ETAB  ,2002
445.0,2877,2,UPW CHLEF,OUED-FODDA,ETAB  ,2003
444.0,2878,2,UPW CHLEF,AIN-MERANE,ETAB  ,2004
1396.0,2879,2,UPW CHLEF,CHLEF-BENSOUNA,ETAB  ,2005
442.0,2880,2,UPW CHLEF,TENES,ETAB  ,2006
1399.0,2881,2,UPW CHLEF,CHLEF-CHETTIA,ETAB  ,2007
1310.0,2882,2,UPW CHLEF,EL-KARIMIA,ETAB  ,2008
1400.0,2883,2,UPW CHLEF,SIDI-AKACHA,ETAB  ,2009
1398.0,2884,2,UPW CHLEF,OULED-FARES,ETAB  ,2010
1401.0,2885,2,UPW CHLEF,OUED-SLY,ETAB  ,2011
1397.0,2886,2,UPW CHLEF,TAOUGRITE,ETAB  ,2012
788.0,2887,2,UPW CHLEF,CHLEF-CITE-ADMINISTRATIVE,ETAB  ,2013
1410.0,2888,2,UPW CHLEF,ZEBOUDJA,ETAB  ,2014
1405.0,2889,2,UPW CHLEF,EL-MARSA,ETAB  ,2015
1433.0,2890,2,UPW CHLEF,AHMED-KHALFAOUI,ETAB  ,2016
1404.0,2891,2,UPW CHLEF,BENI-HAOUA,ETAB  ,2017
1406.0,2892,2,UPW CHLEF,ABOU-EL-HASSAN,ETAB  ,2018
1408.0,2893,2,UPW CHLEF,HEUMIS-AIN-BEIDA,ETAB  ,2019
1411.0,2894,2,UPW CHLEF,CHETTIA-VSA,ETAB  ,2020
1407.0,2895,2,UPW CHLEF,BOUZGHAIA,ETAB  ,2021
1311.0,2896,2,UPW CHLEF,CHLEF-HAI-BADR,ETAB  ,2022
1403.0,2897,2,UPW CHLEF,CHLEF-HAY-NASR,ETAB  ,2023
1412.0,2898,2,UPW CHLEF,OUM-DROU,ETAB  ,2024
1409.0,2899,2,UPW CHLEF,SENDJAS,ETAB  ,2025
1428.0,2900,2,UPW CHLEF,BOUKADIR-EL-HOURIA,ETAB  ,2026
1429.0,2901,2,UPW CHLEF,TENES-MOHAMED-BOUDIAF,ETAB  ,2027
2634.0,2902,2,UPW CHLEF,EL-ATHMANIA,ETAB  ,2028
1427.0,2903,2,UPW CHLEF,OULED-ABBES,ETAB  ,2029
1437.0,2904,2,UPW CHLEF,OULED-ZIAD,ETAB  ,2030
1421.0,2905,2,UPW CHLEF,HARCHOUN,ETAB  ,2031
2638.0,2906,2,UPW CHLEF,SIDI-MOUSSA,ETAB  ,2032
1424.0,2907,2,UPW CHLEF,SOBHA,ETAB  ,2033
1420.0,2908,2,UPW CHLEF,BIR-SAF-SAF,ETAB  ,2034
1425.0,2909,2,UPW CHLEF,BENI-RACHED,ETAB  ,2035
1418.0,2910,2,UPW CHLEF,DAHRA,ETAB  ,2036
1413.0,2911,2,UPW CHLEF,OULED-BEN-ABDELKADER,ETAB  ,2037
1417.0,2912,2,UPW CHLEF,HERENFA,ETAB  ,2038
1416.0,2913,2,UPW CHLEF,BENARIA,ETAB  ,2039
1415.0,2914,2,UPW CHLEF,AIN-SERDOUNE,ETAB  ,2040
443.0,2915,2,UPW CHLEF,CHLEF-SAHLI,ETAB  ,2041
1414.0,2916,2,UPW CHLEF,CHLEF-LALLA-AOUDA,ETAB  ,2042
1426.0,2917,2,UPW CHLEF,TADJENA,ETAB  ,2043
1423.0,2918,2,UPW CHLEF,EL-KALAA-BOUHALLOU,ETAB  ,2044
1419.0,2919,2,UPW CHLEF,CHLEF-HAY-ABBAD,ETAB  ,2045
1422.0,2920,2,UPW CHLEF,GUELTA,ETAB  ,2046
2653.0,2921,2,UPW CHLEF,KECHACHDA,ETAB  ,2047
2654.0,2922,2,UPW CHLEF,ATTATFA,ETAB  ,2048
1430.0,2923,2,UPW CHLEF,LABIODH-MEDJADJA,ETAB  ,2049
2656.0,2924,2,UPW CHLEF,EL-HADJADJ,ETAB  ,2050
2657.0,2925,2,UPW CHLEF,HAOUCH-EL-GHABA,ETAB  ,2051
2658.0,2926,2,UPW CHLEF,ZELGOU,ETAB  ,2052
2659.0,2927,2,UPW CHLEF,CHOUCHAOUA,ETAB  ,2053
2660.0,2928,2,UPW CHLEF,ZEMOURA,ETAB  ,2054
2661.0,2929,2,UPW CHLEF,SI-BELKACEM,ETAB  ,2055
2662.0,2930,2,UPW CHLEF,OUED-SLY-HAY-HOURIA,ETAB  ,2056
1431.0,2931,2,UPW CHLEF,CHLEF-CHEGGA,ETAB  ,2057
2664.0,2932,2,UPW CHLEF,BOULEFRED,ETAB  ,2058
2665.0,2933,2,UPW CHLEF,OULED-FETTI,ETAB  ,2059
2666.0,2934,2,UPW CHLEF,MOUSSADEK,ETAB  ,2060
2667.0,2935,2,UPW CHLEF,OUED-GOUSSINE,ETAB  ,2061
2668.0,2936,2,UPW CHLEF,VIEUX-TENES,ETAB  ,2062
2669.0,2937,2,UPW CHLEF,DAR-EL-MEDDAH,ETAB  ,2063
2670.0,2938,2,UPW CHLEF,CHAARIR,ETAB  ,2064
2671.0,2939,2,UPW CHLEF,TALASSA,ETAB  ,2065
2672.0,2940,2,UPW CHLEF,SIDI-ABDERRAHMANE,ETAB  ,2066
2673.0,2941,2,UPW CHLEF,REGGOUN,ETAB  ,2067
2674.0,2942,2,UPW CHLEF,MAIN-SINFITA,ETAB  ,2068
2675.0,2943,2,UPW CHLEF,BENI-OUAZANE,ETAB  ,2069
2676.0,2944,2,UPW CHLEF,BREIRA,ETAB  ,2070
2677.0,2945,2,UPW CHLEF,BENI-BOUATTEB,ETAB  ,2071
2678.0,2946,2,UPW CHLEF,CHAABNIA,ETAB  ,2072
1432.0,2947,2,UPW CHLEF,MEDDINA,ETAB  ,2073
2680.0,2948,2,UPW CHLEF,OULED-BERRADJAH,ETAB  ,2074
2681.0,2949,2,UPW CHLEF,GUELAFTIA,ETAB  ,2075
2682.0,2950,2,UPW CHLEF,BENI-OUDRENE,ETAB  ,2076
2683.0,2951,2,UPW CHLEF,OULED-BOUALI,ETAB  ,2077
2684.0,2952,2,UPW CHLEF,MEZAOUT,ETAB  ,2078
2685.0,2953,2,UPW CHLEF,BOUHENYENE,ETAB  ,2079
2686.0,2954,2,UPW CHLEF,ZEBABDJA,ETAB  ,2080
2687.0,2955,2,UPW CHLEF,KAHLOUL,ETAB  ,2081
2688.0,2956,2,UPW CHLEF,RAZIM-MAAMAR,ETAB  ,2082
2689.0,2957,2,UPW CHLEF,BORDJ-BAAL,ETAB  ,2083
2690.0,2958,2,UPW CHLEF,DAID-MOHAMED,ETAB  ,2084
2691.0,2959,2,UPW CHLEF,CHACHOU-ALI,ETAB  ,2085
1434.0,2960,2,UPW CHLEF,BOUKADIR-A.SLIMANI,ETAB  ,2086
1436.0,2961,2,UPW CHLEF,CHETTIA-B.DJAYAHIA,ETAB  ,2087
2694.0,2962,2,UPW CHLEF,CHLEF-B-FRAHI,ETAB  ,2088
2695.0,2963,2,UPW CHLEF,SIDI-ZIANE,ETAB  ,2089
1435.0,2964,2,UPW CHLEF,CHLEF-FRERES-KHELIF,ETAB  ,2090
2697.0,2965,2,UPW CHLEF,CHLEF-HAY-ES-SALAM,ETAB  ,2091
2698.0,2966,2,UPW CHLEF,OULED-FARES-CITE-UNI,ETAB  ,2092
4911.0,2967,2,UPW CHLEF,EL-FELLAGUIA-GUENDEZ-DJILLALI,ETAB  ,2093
406.0,2969,3,UPW LAGHOUAT,LAGHOUAT-RP,ETAB  ,3000
407.0,2970,3,UPW LAGHOUAT,AFLOU,ETAB  ,3001
1322.0,2971,3,UPW LAGHOUAT,LAGHOUAT-MAAMOURAH,ETAB  ,3002
2703.0,2972,3,UPW LAGHOUAT,KSAR-EL-HIRANE,ETAB  ,3003
408.0,2973,3,UPW LAGHOUAT,HASSI-R MEL,ETAB  ,3004
2705.0,2974,3,UPW LAGHOUAT,BRIDA,ETAB  ,3005
504.0,2975,3,UPW LAGHOUAT,LAGHOUAT-EL-MAKAM,ETAB  ,3006
2707.0,2976,3,UPW LAGHOUAT,TADJEMOUT,ETAB  ,3007
2708.0,2977,3,UPW LAGHOUAT,BELLIL,ETAB  ,3008
2709.0,2978,3,UPW LAGHOUAT,HASSI-R MEL-1ER NOV.,ETAB  ,3009
2710.0,2979,3,UPW LAGHOUAT,EL-KHENEG,ETAB  ,3010
2711.0,2980,3,UPW LAGHOUAT,TADJEROUNA,ETAB  ,3011
2712.0,2981,3,UPW LAGHOUAT,AIN-MADHI,ETAB  ,3012
2713.0,2982,3,UPW LAGHOUAT,BEIDHA,ETAB  ,3013
2714.0,2983,3,UPW LAGHOUAT,EL-ASSAFIA,ETAB  ,3014
2715.0,2984,3,UPW LAGHOUAT,LAGHOUAT-ESSADIKIA,ETAB  ,3015
2716.0,2985,3,UPW LAGHOUAT,LAGHOUAT-CITE-NORD,ETAB  ,3016
2717.0,2986,3,UPW LAGHOUAT,LAGHOUAT-1ER NOV.,ETAB  ,3017
2981.0,3113,7,UPW BISKRA,MEKHADMA,ETAB  ,7034
2982.0,3114,7,UPW BISKRA,OUMACHE,ETAB  ,7035
2983.0,3115,51,UPW OULED-DJELLAL,SIDI-KHALED-DRISSI-MED,ETAB  ,7036
2984.0,3116,7,UPW BISKRA,AIN-EL-KERMA,ETAB  ,7037
2985.0,3117,7,UPW BISKRA,AIN-GHEZAL,ETAB  ,7038
2986.0,3118,7,UPW BISKRA,AIN-NAGA,ETAB  ,7039
2987.0,3119,51,UPW OULED-DJELLAL,ARICH-HAMOULA,ETAB  ,7040
2988.0,3120,7,UPW BISKRA,BADES,ETAB  ,7041
2989.0,3121,7,UPW BISKRA,BANIANE,ETAB  ,7042
2990.0,3122,7,UPW BISKRA,BEGHILA,ETAB  ,7043
2991.0,3123,51,UPW OULED-DJELLAL,BESBES,ETAB  ,7044
2992.0,3124,51,UPW OULED-DJELLAL,BIR-NAAM,ETAB  ,7045
2993.0,3125,7,UPW BISKRA,BOUCHAGROUNE-C-AMIROUCHE,ETAB  ,7046
2994.0,3126,51,UPW OULED-DJELLAL,CHAIBA,ETAB  ,7047
2995.0,3127,51,UPW OULED-DJELLAL,DIFEL,ETAB  ,7048
2996.0,3128,7,UPW BISKRA,DRISS-AMOR,ETAB  ,7049
2997.0,3129,7,UPW BISKRA,DROH,ETAB  ,7050
2998.0,3130,7,UPW BISKRA,EL-AMRI,ETAB  ,7051
2999.0,3131,7,UPW BISKRA,EL-HORAYA,ETAB  ,7052
3000.0,3132,7,UPW BISKRA,"EL-KANTARA 1ER NOV,",ETAB  ,7053
3001.0,3133,7,UPW BISKRA,EL-OUALADJA,ETAB  ,7054
3002.0,3134,7,UPW BISKRA,FARFAR,ETAB  ,7055
3003.0,3135,7,UPW BISKRA,FELIACHE,ETAB  ,7056
3004.0,3136,51,UPW OULED-DJELLAL,FERFAD-ALI,ETAB  ,7057
3005.0,3137,7,UPW BISKRA,GHARTHA,ETAB  ,7058
3006.0,3138,7,UPW BISKRA,GUEDILA,ETAB  ,7059
3007.0,3139,7,UPW BISKRA,GUETTOUCHI-LAKHDAR,ETAB  ,7060
3008.0,3140,51,UPW OULED-DJELLAL,HASSI-CIDA,ETAB  ,7061
4921.0,3141,51,UPW OULED-DJELLAL,HASSI-SMARA,ETAB  ,7062
3009.0,3142,51,UPW OULED-DJELLAL,KHAFOURA,ETAB  ,7063
3010.0,3143,51,UPW OULED-DJELLAL,LEGSAIAT,ETAB  ,7064
3011.0,3144,7,UPW BISKRA,LES-FRERES-HARZELLI,ETAB  ,7065
3012.0,3145,7,UPW BISKRA,MEGLOUB,ETAB  ,7066
3013.0,3146,7,UPW BISKRA,MEZIRAA,ETAB  ,7067
3014.0,3147,7,UPW BISKRA,M LILI,ETAB  ,7068
3015.0,3148,7,UPW BISKRA,N FIDHET-RAGMA,ETAB  ,7069
3016.0,3149,51,UPW OULED-DJELLAL,OULED-DJELLAL-1ER MAI,ETAB  ,7070
3017.0,3150,51,UPW OULED-DJELLAL,RAS-DJEDER,ETAB  ,7071
3018.0,3151,51,UPW OULED-DJELLAL,RAS-EL-MIAAD,ETAB  ,7072
3019.0,3152,7,UPW BISKRA,ROUIDJEL,ETAB  ,7073
3020.0,3153,7,UPW BISKRA,SAADA,ETAB  ,7074
3021.0,3154,7,UPW BISKRA,SEHIRA,ETAB  ,7075
3022.0,3155,7,UPW BISKRA,SERIANA,ETAB  ,7076
3023.0,3156,7,UPW BISKRA,SIDI-KHELLIL,ETAB  ,7077
3024.0,3157,7,UPW BISKRA,SIDI-MASMOUDI,ETAB  ,7078
3025.0,3158,7,UPW BISKRA,SIDI-MOHAMED-MOUSSA,ETAB  ,7079
3026.0,3159,7,UPW BISKRA,BENTHIOUS (TARFAYET EL NOS),ETAB  ,7080
3027.0,3160,7,UPW BISKRA,TIZI,ETAB  ,7081
3028.0,3161,7,UPW BISKRA,TOLGA-EMIR-AEK,ETAB  ,7082
3029.0,3162,7,UPW BISKRA,ZAATCHA-BEN-BOULAID,ETAB  ,7083
3030.0,3163,7,UPW BISKRA,ZERIBET-EL-OUED 1ER NOV.,ETAB  ,7084
3031.0,3164,7,UPW BISKRA,ZERIBET-HAMED,ETAB  ,7085
3032.0,3165,7,UPW BISKRA,BISKRA-ABDERRAHMANE-GACEM,ETAB  ,7086
3033.0,3166,51,UPW OULED-DJELLAL,EL-BAYADH,ETAB  ,7087
3034.0,3167,7,UPW BISKRA,BISKRA-GARE-ROUTIERE,ETAB  ,7088
3035.0,3168,7,UPW BISKRA,BISKRA-AIR,ETAB  ,7089
3036.0,3169,7,UPW BISKRA,BISKRA-KORRA,ETAB  ,7090
3037.0,3170,7,UPW BISKRA,BISKRA-BASE,ETAB  ,7091
385.0,3172,8,UPW BECHAR,BECHAR-RP,ETAB  ,8000
389.0,3173,8,UPW BECHAR,BECHAR 1ER NOVEMBRE,ETAB  ,8001
388.0,3174,52,UPW BENI-ABBES,BENI-ABBES,ETAB  ,8002
387.0,3175,8,UPW BECHAR,ABADLA,ETAB  ,8003
